batch,tuned,dseed,mseed,dataset,model,best_params,mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ABLATION_BATCH_SYNTH,False,2,1,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,1.0,2.0,13.0,1.0,448132.0,18.452664375305176,0.0765588283538818,0.0085,0.0031,0.0062,0.008,0.0082,0.0228,0.0273,0.008,0.0079,0.078,0.147
ABLATION_BATCH_SYNTH,False,2,12,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,12.0,2.0,12.0,1.0,448132.0,18.703857421875,0.07928466796875,0.0087,0.0032,0.0063,0.0082,0.0085,0.0228,0.0275,0.0082,0.0082,0.0765,0.148
ABLATION_BATCH_SYNTH,False,2,123,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,123.0,2.0,31.0,20.0,448132.0,48.02466130256653,0.0777754783630371,0.0103,0.0038,0.0064,0.0104,0.0096,0.0321,0.0362,0.0094,0.0082,0.0905,0.152
ABLATION_BATCH_SYNTH,False,3,1,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,1.0,3.0,13.0,2.0,448132.0,19.08068585395813,0.07861328125,0.0074,0.0035,0.0062,0.009,0.0086,0.0247,0.0285,0.0091,0.0081,0.087,0.1445
ABLATION_BATCH_SYNTH,False,3,12,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,12.0,3.0,12.0,1.0,448132.0,17.764240503311157,0.0621540546417236,0.009,0.0033,0.0062,0.0087,0.0089,0.0262,0.031,0.0081,0.0081,0.078,0.149
ABLATION_BATCH_SYNTH,False,3,123,small_world_u2000_i5000_sp0.05_ns0.1,HAGNUniform,,,synth,123.0,3.0,13.0,2.0,448132.0,18.92591619491577,0.0765881538391113,0.0084,0.0037,0.0066,0.0091,0.0091,0.0257,0.0302,0.009,0.0083,0.085,0.1515
ABLATION_BATCH_SYNTH,False,1,1,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,1.0,18.0,7.0,640129.0,15.612346172332764,0.1558248996734619,0.0119,0.0174,0.0284,0.0125,0.0167,0.0216,0.0246,0.0065,0.0057,0.0626,0.1074
ABLATION_BATCH_SYNTH,False,1,12,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,1.0,59.0,48.0,640129.0,48.87410235404968,0.1577904224395752,0.0155,0.0179,0.0309,0.0132,0.0182,0.024,0.0276,0.0072,0.0063,0.0706,0.1214
ABLATION_BATCH_SYNTH,False,1,123,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,1.0,42.0,31.0,640129.0,35.12809610366821,0.1554641723632812,0.0146,0.0187,0.0306,0.014,0.0185,0.0245,0.0277,0.007,0.006,0.069,0.1166
ABLATION_BATCH_SYNTH,False,2,1,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,2.0,57.0,40.0,640129.0,63.09769821166992,3.852003335952759,0.0129,0.0168,0.0307,0.0128,0.0181,0.0235,0.0272,0.007,0.0065,0.0682,0.1226
ABLATION_BATCH_SYNTH,False,2,12,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,2.0,56.0,43.0,640129.0,48.16440629959106,0.2394595146179199,0.015,0.0219,0.0356,0.0161,0.0212,0.0274,0.0307,0.0081,0.0069,0.0796,0.1302
ABLATION_BATCH_SYNTH,False,2,123,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,2.0,53.0,42.0,640129.0,51.60640621185303,0.7929151058197021,0.0135,0.0168,0.0301,0.0126,0.0176,0.0213,0.0248,0.0067,0.006,0.065,0.1152
ABLATION_BATCH_SYNTH,False,3,1,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,3.0,61.0,49.0,640129.0,72.65864038467407,4.217101573944092,0.014,0.0201,0.0331,0.0154,0.0203,0.0266,0.0301,0.0076,0.0066,0.075,0.1264
ABLATION_BATCH_SYNTH,False,3,12,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,3.0,68.0,49.0,640129.0,62.60395312309265,6.880839109420776,0.0141,0.0188,0.0328,0.014,0.0192,0.0245,0.0279,0.0075,0.0065,0.073,0.1226
ABLATION_BATCH_SYNTH,False,3,123,small_world_u5000_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,3.0,19.0,8.0,640129.0,21.407849550247192,5.528459787368774,0.0124,0.0167,0.0289,0.0124,0.017,0.0217,0.0248,0.0066,0.0059,0.0636,0.1106
ABLATION_BATCH_SYNTH,False,1,1,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,1.0,18.0,7.0,640128.0,14.843574285507202,0.1565546989440918,0.0111,0.015,0.026,0.0103,0.0145,0.0167,0.0197,0.0056,0.0051,0.0542,0.0984
ABLATION_BATCH_SYNTH,False,1,12,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,1.0,18.0,6.0,640128.0,17.140345096588135,0.1651949882507324,0.0104,0.0156,0.0276,0.0115,0.016,0.0198,0.0229,0.0058,0.0053,0.0572,0.1026
ABLATION_BATCH_SYNTH,False,1,123,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,1.0,17.0,6.0,640128.0,14.372794151306152,1.3442323207855225,0.0099,0.0133,0.0225,0.0102,0.0137,0.0189,0.0215,0.0056,0.0048,0.0546,0.0922
ABLATION_BATCH_SYNTH,False,2,1,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,2.0,17.0,5.0,640128.0,14.123165607452393,0.1534013748168945,0.0096,0.0148,0.026,0.0108,0.015,0.019,0.0218,0.0058,0.0052,0.057,0.1
ABLATION_BATCH_SYNTH,False,2,12,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,2.0,19.0,8.0,640128.0,15.597620725631714,0.1588733196258545,0.0109,0.014,0.0275,0.0111,0.016,0.0208,0.0239,0.0057,0.0053,0.0562,0.1016
ABLATION_BATCH_SYNTH,False,2,123,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,2.0,17.0,6.0,640128.0,14.112661600112917,0.1497004032135009,0.0112,0.0141,0.0259,0.0102,0.0146,0.0181,0.0212,0.0055,0.0052,0.0536,0.0998
ABLATION_BATCH_SYNTH,False,3,1,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,3.0,18.0,7.0,640128.0,14.84683609008789,0.1528627872467041,0.0103,0.0151,0.0251,0.0109,0.0148,0.0188,0.0217,0.0058,0.0052,0.0576,0.101
ABLATION_BATCH_SYNTH,False,3,12,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,3.0,17.0,6.0,640128.0,14.309605121612549,0.1560041904449463,0.0112,0.0147,0.0253,0.0115,0.0154,0.0202,0.0229,0.0057,0.0049,0.0556,0.0942
ABLATION_BATCH_SYNTH,False,3,123,small_world_u5000_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,3.0,19.0,7.0,640128.0,16.308375120162964,0.1535825729370117,0.0112,0.0154,0.0263,0.011,0.0152,0.019,0.0221,0.0059,0.0053,0.0578,0.103
ABLATION_BATCH_SYNTH,False,1,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,1.0,14.0,3.0,640132.0,11.68918228149414,0.1554298400878906,0.0079,0.0104,0.0188,0.0071,0.0103,0.012,0.0144,0.0041,0.0039,0.0404,0.076
ABLATION_BATCH_SYNTH,False,1,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,1.0,15.0,4.0,640132.0,12.168902158737184,0.2796928882598877,0.007,0.0087,0.0156,0.0068,0.0094,0.0123,0.0141,0.0036,0.0032,0.0354,0.0624
ABLATION_BATCH_SYNTH,False,1,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,1.0,14.0,3.0,640132.0,11.377562522888184,0.1553380489349365,0.0077,0.009,0.0169,0.0068,0.0099,0.0124,0.0147,0.0038,0.0037,0.0376,0.0712
ABLATION_BATCH_SYNTH,False,2,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,2.0,14.0,3.0,640132.0,13.108046054840088,4.351753234863281,0.0072,0.0107,0.0173,0.0079,0.0104,0.0134,0.0154,0.0039,0.0035,0.0392,0.068
ABLATION_BATCH_SYNTH,False,2,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,2.0,16.0,5.0,640132.0,14.025606870651243,0.1609609127044677,0.007,0.0081,0.0151,0.0061,0.0087,0.011,0.013,0.0033,0.0031,0.0328,0.0618
ABLATION_BATCH_SYNTH,False,2,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,2.0,14.0,3.0,640132.0,11.315557956695557,0.4285047054290771,0.0064,0.0085,0.0154,0.0064,0.009,0.0118,0.0139,0.0039,0.0036,0.0392,0.0702
ABLATION_BATCH_SYNTH,False,3,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,3.0,15.0,4.0,640132.0,14.301358461380005,0.8294000625610352,0.0064,0.0089,0.0159,0.0069,0.0095,0.0125,0.0144,0.0035,0.0031,0.0342,0.0622
ABLATION_BATCH_SYNTH,False,3,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,3.0,15.0,4.0,640132.0,13.5164897441864,5.614583969116211,0.0073,0.0087,0.0153,0.0065,0.009,0.0119,0.0138,0.0037,0.0034,0.0364,0.0648
ABLATION_BATCH_SYNTH,False,3,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,3.0,14.0,3.0,640132.0,11.291336297988892,0.1531710624694824,0.006,0.0098,0.0167,0.0074,0.01,0.0139,0.0157,0.0042,0.0036,0.041,0.069
ABLATION_BATCH_SYNTH,False,1,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,1.0,15.0,4.0,640129.0,12.29622745513916,0.2634296417236328,0.0086,0.01,0.0187,0.0075,0.0109,0.0133,0.0157,0.0042,0.0039,0.0416,0.0766
ABLATION_BATCH_SYNTH,False,1,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,1.0,15.0,4.0,640129.0,11.880376815795898,0.2587435245513916,0.0084,0.0105,0.0184,0.0074,0.0105,0.0123,0.0146,0.004,0.0038,0.0398,0.0736
ABLATION_BATCH_SYNTH,False,1,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,1.0,18.0,7.0,640129.0,15.02112603187561,0.1577022075653076,0.0077,0.0104,0.0191,0.0077,0.011,0.0133,0.0157,0.004,0.0038,0.0398,0.0744
ABLATION_BATCH_SYNTH,False,2,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,2.0,15.0,4.0,640129.0,15.990185260772703,3.8550119400024414,0.008,0.0112,0.0197,0.0086,0.0117,0.0157,0.0178,0.0045,0.004,0.045,0.0778
ABLATION_BATCH_SYNTH,False,2,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,2.0,15.0,4.0,640129.0,13.20085597038269,0.1627802848815918,0.0081,0.0099,0.0182,0.0078,0.011,0.0147,0.0171,0.0043,0.004,0.0424,0.0774
ABLATION_BATCH_SYNTH,False,2,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,2.0,14.0,3.0,640129.0,13.137325286865234,0.1545000076293945,0.008,0.0103,0.018,0.0073,0.0103,0.0125,0.0146,0.004,0.0037,0.0392,0.0706
ABLATION_BATCH_SYNTH,False,3,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,3.0,15.0,4.0,640129.0,14.32838749885559,0.8444235324859619,0.0089,0.012,0.0184,0.0088,0.0113,0.0153,0.0172,0.0048,0.0039,0.0464,0.0744
ABLATION_BATCH_SYNTH,False,3,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,3.0,16.0,5.0,640129.0,13.52437424659729,5.348257780075073,0.0069,0.0108,0.0181,0.0081,0.0108,0.0143,0.0163,0.0043,0.0037,0.0422,0.0714
ABLATION_BATCH_SYNTH,False,3,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,3.0,14.0,3.0,640129.0,13.713465452194214,5.537095308303833,0.0072,0.0095,0.0166,0.0068,0.0095,0.0114,0.0135,0.0038,0.0036,0.038,0.0702
ABLATION_BATCH_SYNTH,False,1,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,1.0,13.0,2.0,640132.0,11.080651760101318,0.158503770828247,0.0072,0.0082,0.0154,0.0059,0.0087,0.0103,0.0122,0.0035,0.0033,0.0344,0.0642
ABLATION_BATCH_SYNTH,False,1,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,1.0,13.0,2.0,640132.0,10.708205938339232,0.1561079025268554,0.0067,0.0078,0.0133,0.0058,0.0079,0.0105,0.0121,0.0034,0.003,0.0332,0.057
ABLATION_BATCH_SYNTH,False,1,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,1.0,14.0,2.0,640132.0,11.60893416404724,0.1590893268585205,0.0057,0.008,0.0161,0.0064,0.0093,0.0126,0.0146,0.0036,0.0034,0.036,0.0662
ABLATION_BATCH_SYNTH,False,2,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,2.0,14.0,3.0,640132.0,14.9570152759552,4.450466156005859,0.007,0.0078,0.0143,0.0058,0.0084,0.0112,0.0133,0.0034,0.0033,0.034,0.0648
ABLATION_BATCH_SYNTH,False,2,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,2.0,14.0,3.0,640132.0,12.71695327758789,0.1667656898498535,0.0057,0.0086,0.0149,0.0062,0.0085,0.011,0.0127,0.0036,0.0032,0.0356,0.0618
ABLATION_BATCH_SYNTH,False,2,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,2.0,14.0,3.0,640132.0,13.152544975280762,0.1687822341918945,0.0065,0.0081,0.015,0.0057,0.0085,0.0095,0.0115,0.0033,0.0032,0.032,0.0622
ABLATION_BATCH_SYNTH,False,3,1,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,3.0,14.0,3.0,640132.0,11.435374736785889,0.1609919071197509,0.0066,0.0072,0.0143,0.0056,0.0083,0.0112,0.0131,0.0032,0.0031,0.0314,0.0604
ABLATION_BATCH_SYNTH,False,3,12,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,3.0,14.0,3.0,640132.0,13.235161304473875,5.6411778926849365,0.0066,0.008,0.014,0.0062,0.0085,0.0111,0.0129,0.0033,0.003,0.033,0.0598
ABLATION_BATCH_SYNTH,False,3,123,small_world_u5000_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,3.0,14.0,3.0,640132.0,11.543646097183228,0.15625,0.0066,0.0085,0.0156,0.0068,0.0096,0.0134,0.0155,0.0038,0.0035,0.0372,0.0684
ABLATION_BATCH_SYNTH,False,1,1,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,1.0,25.0,13.0,350657.0,2.8748221397399902,0.0307517051696777,0.2934,0.3207,0.3964,0.3067,0.3355,0.5032,0.5093,0.127,0.082,0.766,0.852
ABLATION_BATCH_SYNTH,False,1,12,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,1.0,24.0,13.0,350657.0,10.547833442687988,3.247429370880127,0.2963,0.353,0.434,0.3479,0.3774,0.5657,0.5705,0.145,0.0911,0.81,0.882
ABLATION_BATCH_SYNTH,False,1,123,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,1.0,25.0,14.0,350657.0,2.636202335357666,0.0301856994628906,0.2762,0.337,0.4183,0.3268,0.357,0.5388,0.5439,0.1352,0.0864,0.81,0.884
ABLATION_BATCH_SYNTH,False,2,1,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,2.0,26.0,15.0,350721.0,2.720592975616455,0.0299575328826904,0.2544,0.3262,0.4051,0.3217,0.3526,0.5498,0.5546,0.1414,0.0917,0.828,0.896
ABLATION_BATCH_SYNTH,False,2,12,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,2.0,28.0,17.0,350721.0,2.889984369277954,0.0308649539947509,0.2709,0.3106,0.3984,0.3061,0.3395,0.5214,0.5277,0.1332,0.0881,0.78,0.876
ABLATION_BATCH_SYNTH,False,2,123,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,2.0,27.0,16.0,350721.0,7.580504655838013,1.821210861206055,0.2601,0.3135,0.3817,0.3108,0.3379,0.5313,0.5362,0.1388,0.0882,0.778,0.844
ABLATION_BATCH_SYNTH,False,3,1,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,3.0,28.0,17.0,350785.0,3.106672763824463,0.0315356254577636,0.2767,0.309,0.4008,0.2998,0.3351,0.5013,0.5086,0.136,0.0911,0.778,0.884
ABLATION_BATCH_SYNTH,False,3,12,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,3.0,25.0,14.0,350785.0,9.923576831817629,2.6566081047058105,0.2589,0.2872,0.366,0.2808,0.3116,0.4844,0.4903,0.1246,0.0822,0.764,0.848
ABLATION_BATCH_SYNTH,False,3,123,small_world_u500_i5000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,3.0,26.0,15.0,350785.0,2.7243072986602783,0.0299584865570068,0.2571,0.3083,0.3845,0.3035,0.3329,0.5142,0.521,0.1336,0.0866,0.772,0.868
ABLATION_BATCH_SYNTH,False,1,1,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,1.0,20.0,9.0,350656.0,2.8171942234039307,0.0379819869995117,0.2668,0.2916,0.3709,0.2744,0.3039,0.4437,0.4491,0.1148,0.0744,0.72,0.798
ABLATION_BATCH_SYNTH,False,1,12,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,1.0,19.0,8.0,350656.0,1.9880273342132568,0.0289282798767089,0.2603,0.304,0.3764,0.2954,0.3233,0.4903,0.4963,0.1142,0.0739,0.748,0.832
ABLATION_BATCH_SYNTH,False,1,123,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,1.0,19.0,8.0,350656.0,2.053528070449829,0.0290915966033935,0.2452,0.2949,0.3656,0.2878,0.3147,0.4778,0.4836,0.1122,0.0723,0.748,0.834
ABLATION_BATCH_SYNTH,False,2,1,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,2.0,18.0,7.0,350720.0,1.9035978317260744,0.030308723449707,0.2331,0.2588,0.3373,0.2476,0.2776,0.4306,0.4386,0.1056,0.0709,0.698,0.812
ABLATION_BATCH_SYNTH,False,2,12,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,2.0,18.0,7.0,350720.0,2.4004673957824707,0.0358326435089111,0.2223,0.2737,0.3426,0.2599,0.2865,0.4427,0.4493,0.1102,0.0708,0.73,0.82
ABLATION_BATCH_SYNTH,False,2,123,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,2.0,18.0,7.0,350720.0,1.9216630458831787,0.0295495986938476,0.2252,0.2559,0.3261,0.2458,0.2732,0.432,0.438,0.1032,0.0684,0.71,0.8
ABLATION_BATCH_SYNTH,False,3,1,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,3.0,19.0,8.0,350784.0,2.518151998519897,0.5498225688934326,0.2353,0.2691,0.3399,0.2547,0.2821,0.4367,0.444,0.1088,0.0711,0.71,0.814
ABLATION_BATCH_SYNTH,False,3,12,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,3.0,19.0,8.0,350784.0,2.6125502586364746,0.5825645923614502,0.2341,0.2531,0.3257,0.244,0.2719,0.4325,0.4401,0.106,0.0707,0.692,0.798
ABLATION_BATCH_SYNTH,False,3,123,small_world_u500_i5000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,3.0,18.0,7.0,350784.0,1.7543118000030518,0.0297112464904785,0.2239,0.2769,0.3544,0.2722,0.3028,0.4773,0.4843,0.1154,0.076,0.738,0.83
ABLATION_BATCH_SYNTH,False,1,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,1.0,14.0,3.0,350660.0,1.3854234218597412,0.0283246040344238,0.1185,0.1465,0.1952,0.118,0.1366,0.19,0.1982,0.0506,0.0359,0.41,0.53
ABLATION_BATCH_SYNTH,False,1,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,1.0,14.0,3.0,350660.0,4.90688681602478,3.042200803756714,0.1132,0.1386,0.1932,0.1187,0.1387,0.1945,0.2049,0.0476,0.0347,0.402,0.554
ABLATION_BATCH_SYNTH,False,1,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,1.0,15.0,4.0,350660.0,1.5248363018035889,0.0301058292388916,0.1079,0.1492,0.2058,0.1268,0.1476,0.2082,0.2168,0.0536,0.0381,0.422,0.55
ABLATION_BATCH_SYNTH,False,2,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,2.0,15.0,4.0,350724.0,1.5327744483947754,0.0305161476135253,0.1122,0.133,0.1914,0.1156,0.1376,0.2095,0.2188,0.0496,0.037,0.428,0.562
ABLATION_BATCH_SYNTH,False,2,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,2.0,14.0,3.0,350724.0,2.507206916809082,1.0121381282806396,0.1002,0.1389,0.1962,0.1204,0.1415,0.2041,0.2132,0.0502,0.0362,0.414,0.546
ABLATION_BATCH_SYNTH,False,2,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,2.0,14.0,3.0,350724.0,1.4143664836883545,0.0287415981292724,0.1098,0.1294,0.1824,0.1077,0.1276,0.1805,0.1893,0.0488,0.0352,0.396,0.522
ABLATION_BATCH_SYNTH,False,3,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,3.0,14.0,3.0,350788.0,1.393748760223389,0.032297134399414,0.1023,0.1272,0.1709,0.1084,0.1257,0.1831,0.1903,0.0472,0.0334,0.39,0.492
ABLATION_BATCH_SYNTH,False,3,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,3.0,14.0,3.0,350788.0,3.5351555347442627,3.0673587322235107,0.1053,0.1482,0.1979,0.1302,0.1498,0.2156,0.2244,0.0538,0.0383,0.43,0.56
ABLATION_BATCH_SYNTH,False,3,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,3.0,16.0,4.0,350788.0,5.0291831493377686,2.5337884426116943,0.1077,0.1239,0.1819,0.0954,0.1179,0.1618,0.1721,0.0468,0.0362,0.396,0.548
ABLATION_BATCH_SYNTH,False,1,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,1.0,16.0,5.0,350657.0,2.1271321773529053,1.4106168746948242,0.1844,0.2229,0.2851,0.2014,0.2251,0.3347,0.3428,0.081,0.0543,0.602,0.718
ABLATION_BATCH_SYNTH,False,1,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,1.0,17.0,6.0,350657.0,6.395187377929688,3.1310431957244877,0.1742,0.2121,0.289,0.1885,0.2179,0.3117,0.3211,0.0774,0.0558,0.57,0.708
ABLATION_BATCH_SYNTH,False,1,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,1.0,16.0,5.0,350657.0,1.6502418518066406,0.0360112190246582,0.1757,0.2142,0.2805,0.1857,0.2117,0.3012,0.3108,0.078,0.0549,0.586,0.726
ABLATION_BATCH_SYNTH,False,2,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,2.0,15.0,4.0,350721.0,1.5301179885864258,0.0312654972076416,0.1576,0.1933,0.255,0.1725,0.1971,0.3047,0.3128,0.0736,0.0513,0.584,0.698
ABLATION_BATCH_SYNTH,False,2,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,2.0,17.0,6.0,350721.0,3.2183780670166016,1.492527723312378,0.157,0.2024,0.2689,0.1888,0.2154,0.3373,0.3443,0.0798,0.0557,0.588,0.688
ABLATION_BATCH_SYNTH,False,2,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,2.0,17.0,6.0,350721.0,1.775642156600952,0.0302467346191406,0.1658,0.194,0.2613,0.1744,0.201,0.306,0.3146,0.077,0.0538,0.582,0.702
ABLATION_BATCH_SYNTH,False,3,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,3.0,16.0,5.0,350785.0,1.6287753582000732,0.031069278717041,0.1533,0.183,0.2575,0.1689,0.1971,0.2956,0.3056,0.073,0.0523,0.558,0.702
ABLATION_BATCH_SYNTH,False,3,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,3.0,15.0,4.0,350785.0,4.250011205673218,3.1807894706726074,0.1617,0.171,0.2345,0.1583,0.1834,0.2796,0.2891,0.067,0.0482,0.528,0.662
ABLATION_BATCH_SYNTH,False,3,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,3.0,16.0,5.0,350785.0,5.067454814910889,2.5247418880462646,0.1621,0.1861,0.2558,0.17,0.197,0.2934,0.3034,0.072,0.0521,0.538,0.682
ABLATION_BATCH_SYNTH,False,1,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,1.0,17.0,6.0,350660.0,13.893394947052002,6.482001066207886,0.192,0.2431,0.3208,0.2273,0.2563,0.3747,0.3816,0.0914,0.0618,0.64,0.736
ABLATION_BATCH_SYNTH,False,1,12,small_world_u500_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,1.0,17.0,6.0,350660.0,2.0875346660614014,0.0299608707427978,0.2174,0.2517,0.3206,0.2402,0.2661,0.4063,0.4129,0.095,0.0628,0.65,0.746
ABLATION_BATCH_SYNTH,False,1,123,small_world_u500_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,1.0,16.0,5.0,350660.0,1.691206693649292,0.0354676246643066,0.1987,0.2419,0.3162,0.2225,0.2507,0.3718,0.3804,0.0882,0.0598,0.642,0.764
ABLATION_BATCH_SYNTH,False,2,1,small_world_u500_i5000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,2.0,15.0,4.0,350724.0,1.5620310306549072,0.0301647186279296,0.1755,0.197,0.2705,0.1733,0.2016,0.2879,0.2985,0.0732,0.0528,0.548,0.7
